x_plot,minus_dVdx_meas,minus_dVdx_model
0.27033792240300375,0.3746288840516153,0.37906055642635017
0.2715894868585732,0.3932401567798244,0.38822773026824037
0.2728410513141427,0.4115539022942102,0.39721914554851334
0.27409261576971217,0.4292762179843393,0.4060679222343885
0.2753441802252816,0.44630389720276853,0.4147516676857437
0.2765957446808511,0.4625152277151468,0.42322464282034916
0.27784730913642053,0.47813459408470793,0.43137482826484885
0.27909887359199,0.4927919698928218,0.43930930262398515
0.28035043804755944,0.5057780216463515,0.44713089562315694
0.28160200250312895,0.5166601720396302,0.4545031517613186
0.2828535669586984,0.5251355919758357,0.46145757490325
0.28410513141426785,0.5299187871994671,0.46818623211693455
0.2853566958698373,0.5336505942296282,0.47485288524852787
0.28660826032540676,0.5366909085646654,0.4815166020433428
0.2878598247809762,0.5373896480320155,0.4877877653209397
0.28911138923654567,0.5356914661629053,0.4941519770280909
0.2903629536921152,0.5326565396407905,0.5007004954067724
0.29161451814768463,0.5237473170304029,0.5071077930676886
0.2928660826032541,0.5144765028847993,0.5130660572855945
0.29411764705882354,0.5054435796932942,0.5186979338367123
0.295369211514393,0.49737543115258986,0.5241426822361077
0.29662077596996245,0.49087181071574554,0.5295763265362555
0.2978723404255319,0.4850100090369811,0.5350089641215248
0.2991239048811014,0.4791995659948082,0.5404204918813584
0.30037546933667086,0.4733143570069057,0.5457321446089718
0.3016270337922403,0.4696509819443223,0.5507510478711839
0.30287859824780977,0.4665791249518444,0.5553570194616786
0.3041301627033792,0.46603783570323903,0.5596798624138022
0.3053817271589487,0.4680529706766643,0.5635154103753731
0.30663329161451813,0.4713245613548721,0.5667946415358974
0.30788485607008764,0.4757080802214111,0.5694467052264242
0.3091364205256571,0.47629136353933105,0.5715338037926379
0.31038798498122655,0.4804800388944776,0.57314281295056
0.311639549436796,0.48869338684800806,0.5742494052034062
0.31289111389236546,0.49929281479971543,0.5748734686145276
0.3141426783479349,0.5103476061553973,0.574983352201117
0.31539424280350437,0.5189377356454674,0.5746191107606453
0.3166458072590739,0.524884518967543,0.5738066612733773
0.31789737171464333,0.5301843326317189,0.5726626947459494
0.3191489361702128,0.5349686855580782,0.5714956363929733
0.32040050062578224,0.5396467705145367,0.5703332650045574
0.3216520650813517,0.5438374986299832,0.5689868163647793
0.32290362953692114,0.5469694202074094,0.5674519437557588
